         1023135 function calls (1008999 primitive calls) in 3.872 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       60    0.000    0.000    0.002    0.000 __init__.py:817(_open_file_or_url)
      321    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
        1    0.000    0.000    0.003    0.003 rcsetup.py:1266(<dictcomp>)
      161    0.000    0.000    0.001    0.000 enum.py:33(_is_sunder)
      156    0.000    0.000    0.001    0.000 core.py:1924(__hash__)
       12    0.000    0.000    0.001    0.000 datetime.py:488(__new__)
        1    0.000    0.000    2.280    2.280 pyplot.py:4(<module>)
    63/11    0.000    0.000    0.015    0.001 core.py:3861(parseImpl)
      160    0.000    0.000    0.001    0.000 enum.py:22(_is_dunder)
        1    0.000    0.000    0.001    0.001 entities.py:1(<module>)
       47    0.000    0.000    0.058    0.001 __init__.py:1328(_add_data_doc)
      159    0.000    0.000    0.001    0.000 typing.py:711(__eq__)
      206    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
       18    0.000    0.000    0.000    0.000 arrayprint.py:1564(_guarded_repr_or_str)
